,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,UNIQUELOCATION
13099,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715310,370
13100,-7337.52419999987,4864829.7302,2,2,109,2,14,7,1371715414,207
13101,-7330.668299999088,4864825.926600002,2,2,110,2,14,7,1371715466,166
13102,-7327.929099999367,4864824.406999998,2,2,111,2,14,7,1371715497,156
13103,-7323.883299998939,4864822.1624,2,2,112,2,14,7,1371715529,130
13104,-7321.03830000013,4864820.583800003,2,2,113,2,14,7,1371715579,117
13105,-7316.906800001859,4864818.2918,2,2,114,2,14,7,1371715646,87
13106,-7321.03830000013,4864820.583800003,2,2,113,2,14,7,1371715610,117
13107,-7310.02950000018,4864815.141199999,2,2,116,2,14,7,1371715730,17
13108,-7314.132500000298,4864816.752599998,2,2,115,2,14,7,1371715691,55
13109,-7308.869500000029,4864814.4614999965,2,2,117,2,14,7,1371715758,8
13110,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715939,38
13111,-7311.919399999082,4864808.963799998,2,2,135,2,14,7,1371715789,31
13112,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715979,38
13113,-7311.919399999082,4864808.963799998,2,2,135,2,14,7,1371715883,31
13114,-7315.743400000036,4864802.071500003,2,2,137,2,14,7,1371716012,70
13115,-7312.981300000101,4864798.747699998,2,2,138,2,14,7,1371716054,43
13116,-7317.526099998503,4864794.559299998,2,2,140,2,14,7,1371716119,98
13117,-7316.963899999857,4864795.2365000015,2,2,139,2,14,7,1371716102,90
13118,-7324.080699998885,4864817.717,2,2,132,2,14,7,1371716440,133
13119,-7316.86719999835,4864813.714900002,2,2,134,2,14,7,1371716357,82
13120,-7317.526099998503,4864794.559299998,2,2,140,2,14,7,1371716196,98
13121,-7318.341099999845,4864814.532499999,2,2,133,2,14,7,1371716402,106
13122,-7313.065520714968,4864792.170037955,2,2,139,1,14,7,1371716226,44
13123,-7325.23409999907,4864818.356799996,2,2,131,2,14,7,1371716462,144
13124,-7330.786899998784,4864821.437299997,2,2,130,2,14,7,1371716493,168
13125,-7337.716099999845,4864825.2817,2,2,128,2,14,7,1371716575,210
13126,-7332.1088000014415,4864822.170999996,2,2,129,2,14,7,1371716519,184
13127,-7338.857999999076,4864825.9152000025,2,2,127,2,14,7,1371716633,226
13128,-7353.723400000484,4864834.1625000015,2,2,124,2,14,7,1371716773,312
13129,-7352.520300000906,4864833.494800001,2,2,125,2,14,7,1371716743,301
13130,-7359.331099998206,4864837.273500003,2,2,123,2,14,7,1371716799,346
13131,-7345.42330000177,4864829.557700002,2,2,126,2,14,7,1371716693,263
13132,-7360.497299998999,4864837.920500003,2,2,122,2,14,7,1371716848,356
13133,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716956,399
13134,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716932,399
13135,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716981,399
13136,-7373.052799999715,4864844.886500001,2,2,119,2,14,7,1371717005,428
13137,-7373.052799999715,4864844.886500001,2,2,119,2,14,7,1371717024,428
13138,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717085,439
13139,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717061,439
13140,-7559.78200000152,4864871.373499997,1,1,107,2,14,7,1371720056,1185
13141,-7390.620600000025,4864836.055799998,2,2,143,2,14,7,1371717143,551
13142,-7555.068599998952,4864885.213299997,1,1,107,2,14,7,1371720029,1164
13143,-7394.797230612487,4864837.578821808,2,2,143,1,14,7,1371717195,576
13144,-7390.734700001776,4864835.034999996,2,2,144,2,14,7,1371717164,553
13145,-7568.86100000143,4864876.416199997,1,1,111,2,14,7,1371720193,1208
13146,-7562.192000001669,4864866.774599999,1,1,108,2,14,7,1371720130,1195
13147,-7559.442699998617,4864887.620300001,1,1,110,2,14,7,1371720226,1174
13148,-7571.093199998141,4864871.718699999,1,1,109,2,14,7,1371720164,1216
13149,-7527.402600001544,4864929.238300003,1,1,101,2,14,7,1371720294,1085
13150,-7526.391455613078,4864919.34785118,1,1,101,1,14,7,1371720430,1078
13151,-7524.514299999922,4864934.194600001,1,1,102,2,14,7,1371720487,1066
13152,-7536.4928999990225,4864918.059600003,1,1,101,2,14,7,1371720323,1122
13153,-7516.413621235639,4864937.650390036,1,1,102,1,14,7,1371720517,1017
13154,-7528.608068633825,4864959.505251184,1,1,104,1,14,7,1371720661,1090
13155,-7519.0086999982595,4864949.4529,1,1,103,2,14,7,1371720566,1034
13156,-7510.211205821484,4864949.287095763,1,1,103,1,14,7,1371720600,987
13157,-7523.494500000029,4864951.885399997,1,1,104,2,14,7,1371720694,1056
13158,-7533.837600000203,4864939.373000003,1,1,105,2,14,7,1371720725,1104
13159,-7541.168800000101,4864920.726800002,1,1,106,2,14,7,1371720847,1148
13160,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720883,1156
13161,-7536.565799999982,4864934.328000002,1,1,106,2,14,7,1371720804,1123
13162,-7535.209515403956,4864948.090411805,1,1,105,1,14,7,1371720759,1110
13163,-7560.377608112991,4864859.336898372,1,1,108,1,14,7,1371721225,1190
13164,-7578.461971551179,4864869.381579727,1,1,109,1,14,7,1371721077,1222
13165,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720905,1156
13166,-7537.2410000003865,4864895.7321000025,1,1,117,2,14,7,1371720986,1133
13167,-7572.053273737431,4864882.3671180615,1,1,111,1,14,7,1371721139,1221
13168,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721274,1204
13169,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721296,1204
13170,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721380,1159
13171,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721406,1159
13172,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721538,1159
13173,-7386.105999998747,4864837.9142,3,2,101,2,14,7,1371721932,529
13174,-7381.754700001329,4864845.757299997,3,2,102,2,14,7,1371722000,492
13175,-7383.733100000769,4864842.191699997,3,2,143,2,14,7,1371721967,506
13176,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721430,1159
13177,-7377.096400000155,4864854.1538999975,3,2,105,2,14,7,1371722073,467
13178,-7375.028700001538,4864855.459899999,3,2,106,2,14,7,1371722116,446
13179,-7380.934599999338,4864847.235600002,3,2,103,2,14,7,1371722025,484
13180,-7377.846599999814,4864852.802199997,3,2,104,2,14,7,1371722049,475
13181,-7372.802999999374,4864849.302699998,3,2,107,2,14,7,1371722183,425
13182,-7366.095899999142,4864845.581600003,3,2,108,2,14,7,1371722243,385
13183,-7370.01060000062,4864847.753600001,3,2,107,2,14,7,1371722211,408
13184,-7363.282400000841,4864844.020599999,3,2,108,2,14,7,1371722264,372
13185,-7359.148499999195,4864841.7272000015,3,2,109,2,14,7,1371722293,342
13186,-7336.2989999987185,4864829.050399996,3,2,128,2,14,7,1371722442,200
13187,-7356.611999999732,4864840.32,3,2,109,2,14,7,1371722315,327
13188,-7329.376800000668,4864825.210199997,3,2,129,2,14,7,1371722480,161
13189,-7352.339699998499,4864837.9498,3,2,110,2,14,7,1371722381,297
13190,-7309.517499998212,4864813.293499999,3,2,131,2,14,7,1371722580,13
13191,-7315.637699998915,4864817.5876,3,2,130,2,14,7,1371722551,66
13192,-7316.4574000015855,4864800.7843,3,2,135,2,14,7,1371722716,75
13193,-7311.919399999082,4864808.963799998,3,2,132,2,14,7,1371722614,32
13194,-7315.743400000036,4864802.071500003,3,2,134,2,14,7,1371722757,71
13195,-7317.526099998503,4864794.559299998,3,2,137,2,14,7,1371722921,99
13196,-7313.731119778006,4864792.063410872,3,2,136,1,14,7,1371722890,49
13197,-7316.963899999857,4864795.2365000015,3,2,136,2,14,7,1371722863,91
13198,-7312.662200000137,4864807.624899998,3,2,133,2,14,7,1371722823,39
13199,-7316.680700000374,4864814.058700003,3,2,127,2,14,7,1371723186,79
13200,-7317.526099998503,4864794.559299998,3,2,137,2,14,7,1371723011,99
13201,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723286,131
13202,-7312.662200000137,4864807.624899998,3,2,133,2,14,7,1371723164,39
13203,-7318.160399999469,4864814.879600003,3,2,126,2,14,7,1371723226,104
13204,-7325.052900001408,4864818.703599997,3,2,124,2,14,7,1371723336,141
13205,-7331.918400000781,4864822.512199998,3,2,122,2,14,7,1371723394,182
13206,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723303,131
13207,-7330.597199998796,4864821.779299997,3,2,123,2,14,7,1371723371,165
13208,-7337.5278999991715,4864825.624499999,3,2,121,2,14,7,1371723429,208
13209,-7345.42330000177,4864829.557700002,3,2,119,2,14,7,1371723493,264
13210,-7338.66330000013,4864826.254299998,3,2,120,2,14,7,1371723460,221
13211,-7352.520300000906,4864833.494800001,3,2,118,2,14,7,1371723513,302
13212,-7353.723400000484,4864834.1625000015,3,2,117,2,14,7,1371723540,313
13213,-7367.458799999206,4864841.782799996,3,2,113,2,14,7,1371723695,400
13214,-7366.242400001734,4864841.108000003,3,2,114,2,14,7,1371723668,390
13215,-7360.497299998999,4864837.920500003,3,2,115,2,14,7,1371723635,357
13216,-7359.331099998206,4864837.273500003,3,2,116,2,14,7,1371723575,347
13217,-7373.052799999715,4864844.886500001,3,2,112,2,14,7,1371723739,429
13218,-7390.435400001706,4864835.897,3,2,140,2,14,7,1371723821,545
13219,-7390.761199999601,4864835.141000004,3,2,141,2,14,7,1371723843,556
13220,-7374.347500000149,4864845.604699999,3,2,111,2,14,7,1371723769,440
13221,-7367.458799999206,4864841.782799996,3,2,113,2,14,7,1371723713,400
13222,-7559.862900000066,4864871.224600002,0,1,110,2,14,7,1371714098,1187
13223,-7571.093199998141,4864871.718800001,0,1,112,2,14,7,1371714157,1217
13224,-7394.577824883163,4864836.924705662,3,2,140,1,14,7,1371723876,574
13225,-7562.192000001669,4864866.7744999975,0,1,111,2,14,7,1371714125,1194
13226,-7559.442800000309,4864887.620300001,0,1,114,2,14,7,1371714284,1175
13227,-7555.236299999057,4864885.3138,0,1,108,2,14,7,1371714257,1167
13228,-7536.435899998993,4864918.028399996,0,1,115,2,14,7,1371714354,1120
13229,-7541.225999999791,4864920.757600002,0,1,118,2,14,7,1371714378,1149
13230,-7568.939100001007,4864876.265799998,0,1,113,2,14,7,1371714184,1209
13231,-7530.600900001824,4864928.6520000035,0,1,116,2,14,7,1371714435,1095
13232,-7535.450800001621,4864931.182300001,0,1,117,2,14,7,1371714408,1113
13233,-7533.837600000203,4864939.373000003,0,1,122,2,14,7,1371714466,1103
13234,-7524.514299999922,4864934.194600001,0,1,119,2,14,7,1371714503,1065
13235,-7519.0086999982595,4864949.452799998,0,1,121,2,14,7,1371714574,1033
13236,-7380.866799999028,4864847.233599998,2,2,103,2,14,7,1371715122,482
13237,-7390.184700001031,4864838.919100001,2,2,101,2,14,7,1371715037,544
13238,-7523.494399998337,4864951.885300003,0,1,107,2,14,7,1371714542,1055
13239,-7381.686900001019,4864845.7553,2,2,102,2,14,7,1371715078,491
13240,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715289,370
13241,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715311,370
13242,-7377.061700001359,4864851.720700003,2,2,105,2,14,7,1371715217,461
13243,-7372.802900001408,4864849.3028,2,2,106,2,14,7,1371715247,422
13244,-7377.778799999504,4864852.8002,2,2,104,2,14,7,1371715196,473
13245,-7363.282299999148,4864844.0207,2,2,107,2,14,7,1371715329,370
13246,-7349.546000000089,4864836.399899997,2,2,108,2,14,7,1371715391,286
13247,-7330.668299999088,4864825.926600002,2,2,110,2,14,7,1371715467,166
13248,-7337.52419999987,4864829.7302,2,2,109,2,14,7,1371715415,207
13249,-7323.883299998939,4864822.1624,2,2,112,2,14,7,1371715529,130
13250,-7327.929099999367,4864824.406999998,2,2,111,2,14,7,1371715497,156
13251,-7321.03830000013,4864820.583800003,2,2,113,2,14,7,1371715555,117
13252,-7321.03830000013,4864820.583800003,2,2,113,2,14,7,1371715580,117
13253,-7316.906800001859,4864818.2918,2,2,114,2,14,7,1371715646,87
13254,-7321.03830000013,4864820.583800003,2,2,113,2,14,7,1371715610,117
13255,-7314.132500000298,4864816.752599998,2,2,115,2,14,7,1371715672,55
13256,-7310.02950000018,4864815.141199999,2,2,116,2,14,7,1371715730,17
13257,-7314.132500000298,4864816.752599998,2,2,115,2,14,7,1371715692,55
13258,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715979,38
13259,-7312.662200000137,4864807.624899998,2,2,136,2,14,7,1371715939,38
13260,-7308.869500000029,4864814.4614999965,2,2,117,2,14,7,1371715758,8
13261,-7312.981300000101,4864798.747699998,2,2,138,2,14,7,1371716055,43
13262,-7311.919399999082,4864808.963799998,2,2,135,2,14,7,1371715793,31
13263,-7317.526099998503,4864794.559299998,2,2,140,2,14,7,1371716120,98
13264,-7316.963899999857,4864795.2365000015,2,2,139,2,14,7,1371716103,90
13265,-7313.065520714968,4864792.170037955,2,2,139,1,14,7,1371716227,44
13266,-7316.86719999835,4864813.714900002,2,2,134,2,14,7,1371716357,82
13267,-7330.786899998784,4864821.437299997,2,2,130,2,14,7,1371716494,168
13268,-7325.23409999907,4864818.356799996,2,2,131,2,14,7,1371716462,144
13269,-7318.341099999845,4864814.532499999,2,2,133,2,14,7,1371716403,106
13270,-7324.080699998885,4864817.717,2,2,132,2,14,7,1371716441,133
13271,-7332.1088000014415,4864822.170999996,2,2,129,2,14,7,1371716519,184
13272,-7337.716099999845,4864825.2817,2,2,128,2,14,7,1371716576,210
13273,-7337.716099999845,4864825.2817,2,2,128,2,14,7,1371716546,210
13274,-7338.857999999076,4864825.9152000025,2,2,127,2,14,7,1371716602,226
13275,-7338.857999999076,4864825.9152000025,2,2,127,2,14,7,1371716634,226
13276,-7353.723400000484,4864834.1625000015,2,2,124,2,14,7,1371716773,312
13277,-7352.520300000906,4864833.494800001,2,2,125,2,14,7,1371716746,301
13278,-7345.42330000177,4864829.557700002,2,2,126,2,14,7,1371716694,263
13279,-7359.331099998206,4864837.273500003,2,2,123,2,14,7,1371716799,346
13280,-7360.497299998999,4864837.920500003,2,2,122,2,14,7,1371716852,356
13281,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716910,399
13282,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716933,399
13283,-7366.242400001734,4864841.108000003,2,2,121,2,14,7,1371716878,389
13284,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717086,439
13285,-7390.734700001776,4864835.034999996,2,2,144,2,14,7,1371717164,553
13286,-7390.620600000025,4864836.055799998,2,2,143,2,14,7,1371717144,551
13287,-7373.052799999715,4864844.886500001,2,2,119,2,14,7,1371717024,428
13288,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717062,439
13289,-7555.068599998952,4864885.213299997,1,1,107,2,14,7,1371720030,1164
13290,-7559.78200000152,4864871.373499997,1,1,107,2,14,7,1371720058,1185
13291,-7394.797230612487,4864837.578821808,2,2,143,1,14,7,1371717196,576
13292,-7562.192000001669,4864866.774599999,1,1,108,2,14,7,1371720084,1195
13293,-7559.442699998617,4864887.620300001,1,1,110,2,14,7,1371720227,1174
13294,-7571.093199998141,4864871.718699999,1,1,109,2,14,7,1371720164,1216
13295,-7527.402600001544,4864929.238300003,1,1,101,2,14,7,1371720296,1085
13296,-7562.192000001669,4864866.774599999,1,1,108,2,14,7,1371720131,1195
13297,-7568.86100000143,4864876.416199997,1,1,111,2,14,7,1371720194,1208
13298,-7524.514299999922,4864934.194600001,1,1,102,2,14,7,1371720489,1066
13299,-7516.413621235639,4864937.650390036,1,1,102,1,14,7,1371720519,1017
13300,-7526.391455613078,4864919.34785118,1,1,101,1,14,7,1371720430,1078
13301,-7536.4928999990225,4864918.059600003,1,1,101,2,14,7,1371720334,1122
13302,-7510.211205821484,4864949.287095763,1,1,103,1,14,7,1371720600,987
13303,-7533.837600000203,4864939.373000003,1,1,105,2,14,7,1371720725,1104
13304,-7523.494500000029,4864951.885399997,1,1,104,2,14,7,1371720694,1056
13305,-7528.608068633825,4864959.505251184,1,1,104,1,14,7,1371720662,1090
13306,-7519.0086999982595,4864949.4529,1,1,103,2,14,7,1371720566,1034
13307,-7535.209515403956,4864948.090411805,1,1,105,1,14,7,1371720761,1110
13308,-7536.565799999982,4864934.328000002,1,1,106,2,14,7,1371720804,1123
13309,-7541.168800000101,4864920.726800002,1,1,106,2,14,7,1371720848,1148
13310,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720884,1156
13311,-7572.053273737431,4864882.3671180615,1,1,111,1,14,7,1371721139,1221
13312,-7537.2410000003865,4864895.7321000025,1,1,117,2,14,7,1371720987,1133
13313,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720905,1156
13314,-7578.461971551179,4864869.381579727,1,1,109,1,14,7,1371721077,1222
13315,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721276,1204
13316,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721296,1204
13317,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721380,1159
13318,-7560.377608112991,4864859.336898372,1,1,108,1,14,7,1371721225,1190
13319,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721433,1159
13320,-7383.733100000769,4864842.191699997,3,2,143,2,14,7,1371721967,506
13321,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721539,1159
13322,-7380.934599999338,4864847.235600002,3,2,103,2,14,7,1371722025,484
13323,-7381.754700001329,4864845.757299997,3,2,102,2,14,7,1371722001,492
13324,-7386.105999998747,4864837.9142,3,2,101,2,14,7,1371721936,529
13325,-7377.846599999814,4864852.802199997,3,2,104,2,14,7,1371722049,475
13326,-7377.096400000155,4864854.1538999975,3,2,105,2,14,7,1371722074,467
13327,-7375.028700001538,4864855.459899999,3,2,106,2,14,7,1371722116,446
13328,-7375.028700001538,4864855.459899999,3,2,106,2,14,7,1371722100,446
13329,-7372.802999999374,4864849.302699998,3,2,107,2,14,7,1371722145,425
13330,-7363.282400000841,4864844.020599999,3,2,108,2,14,7,1371722264,372
13331,-7372.802999999374,4864849.302699998,3,2,107,2,14,7,1371722183,425
13332,-7370.01060000062,4864847.753600001,3,2,107,2,14,7,1371722212,408
13333,-7366.095899999142,4864845.581600003,3,2,108,2,14,7,1371722246,385
13334,-7352.339699998499,4864837.9498,3,2,110,2,14,7,1371722382,297
13335,-7356.611999999732,4864840.32,3,2,109,2,14,7,1371722316,327
13336,-7352.339699998499,4864837.9498,3,2,110,2,14,7,1371722360,297
13337,-7359.148499999195,4864841.7272000015,3,2,109,2,14,7,1371722294,342
13338,-7309.517499998212,4864813.293499999,3,2,131,2,14,7,1371722581,13
13339,-7329.376800000668,4864825.210199997,3,2,129,2,14,7,1371722480,161
13340,-7315.637699998915,4864817.5876,3,2,130,2,14,7,1371722552,66
13341,-7336.2989999987185,4864829.050399996,3,2,128,2,14,7,1371722442,200
13342,-7316.4574000015855,4864800.7843,3,2,135,2,14,7,1371722717,75
13343,-7316.963899999857,4864795.2365000015,3,2,136,2,14,7,1371722863,91
13344,-7311.919399999082,4864808.963799998,3,2,132,2,14,7,1371722615,32
13345,-7315.743400000036,4864802.071500003,3,2,134,2,14,7,1371722758,71
13346,-7312.662200000137,4864807.624899998,3,2,133,2,14,7,1371722824,39
13347,-7318.160399999469,4864814.879600003,3,2,126,2,14,7,1371723214,104
13348,-7313.731119778006,4864792.063410872,3,2,136,1,14,7,1371722890,49
13349,-7317.526099998503,4864794.559299998,3,2,137,2,14,7,1371723018,99
13350,-7316.680700000374,4864814.058700003,3,2,127,2,14,7,1371723187,79
13351,-7318.160399999469,4864814.879600003,3,2,126,2,14,7,1371723227,104
13352,-7325.052900001408,4864818.703599997,3,2,124,2,14,7,1371723336,141
13353,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723303,131
13354,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723263,131
13355,-7330.597199998796,4864821.779299997,3,2,123,2,14,7,1371723372,165
13356,-7331.918400000781,4864822.512199998,3,2,122,2,14,7,1371723394,182
13357,-7337.5278999991715,4864825.624499999,3,2,121,2,14,7,1371723429,208
13358,-7338.66330000013,4864826.254299998,3,2,120,2,14,7,1371723460,221
13359,-7345.42330000177,4864829.557700002,3,2,119,2,14,7,1371723494,264
13360,-7352.520300000906,4864833.494800001,3,2,118,2,14,7,1371723513,302
13361,-7360.497299998999,4864837.920500003,3,2,115,2,14,7,1371723637,357
13362,-7360.497299998999,4864837.920500003,3,2,115,2,14,7,1371723601,357
13363,-7359.331099998206,4864837.273500003,3,2,116,2,14,7,1371723575,347
13364,-7353.723400000484,4864834.1625000015,3,2,117,2,14,7,1371723540,313
13365,-7374.347500000149,4864845.604699999,3,2,111,2,14,7,1371723770,440
